business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
OPERATIONAL,"{'location': {'lat': -5.121638799999999, 'lng': 119.4671372}, 'viewport': {'northeast': {'lat': -5.120334819708498, 'lng': 119.4684382302915}, 'southwest': {'lat': -5.123032780291502, 'lng': 119.4657402697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Travel Island Lakkang,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117829923936693615681"">Slamet Apriyanto</a>'], 'photo_reference': 'AUGGfZk8l7aRT3NSot8tqRa1yvIdWjPcJxYcORRivuO-gE2304Um8CSeZ4VtQGc5QdXUaowVYUt_7mgCzM3aBMFbYkA8F0GIhfTCmSmYS4Gg-r0HA_cGQ7PJm11kwep1TYQ0P8FNfV2mV4kDcNOCp_KAIigkKzE1NyCGxuatEBaUGKMHEmSA', 'width': 4160}]",ChIJczTb1N_8vi0RRvkiig80o6M,,4.6,ChIJczTb1N_8vi0RRvkiig80o6M,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",173.0,"VFH8+8VR, Lakkang",,
OPERATIONAL,"{'location': {'lat': -5.1401099, 'lng': 119.4883531}, 'viewport': {'northeast': {'lat': -5.138760919708497, 'lng': 119.4897020802915}, 'southwest': {'lat': -5.141458880291502, 'lng': 119.4870041197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Teras Unhas,{'open_now': True},"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113852547455793907715"">Airlangga Jati</a>'], 'photo_reference': 'AUGGfZlDPB9HRvp8fk1Qwez-9s39bqtUZ8bfed5Xm8TBBuHU_tvxhswX0RlsXy5mVTm7AyEf9QQ0rsENtTZ3f28z1QJoNjTF7UDkl-W-fYTLWTYCY9wQ60S8G9jxfpaLpeAj4oTnmCyehb2FLhL_h2NqK9MEgLzauArnbrESBNHup3AZQxi8', 'width': 5472}]",ChIJpTrgvErjvi0Rd9d059EMVH0,,4.7,ChIJpTrgvErjvi0Rd9d059EMVH0,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",153.0,"VF5Q+X85, Tamalanrea Indah",,
OPERATIONAL,"{'location': {'lat': -5.0003464, 'lng': 119.5027558}, 'viewport': {'northeast': {'lat': -4.999000769708498, 'lng': 119.5041045802915}, 'southwest': {'lat': -5.001698730291503, 'lng': 119.5014066197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara Baru Maros,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105053453719759348842"">Juris Wandi</a>'], 'photo_reference': 'AUGGfZm1m765IcQpkWMdtM2WktOdV3Es9-L9zTLc8Sm_9VJcnpbkOoE7fckc3OOV4Elk30pbVaBR3BuKYQpDdMxx7Uogb40sEUTV3A3qVWjqU0ICpoodNo0qDy-YkTx73Z98lfo9I92QaBBHnT5SR40r5DIgpKkv6ePq6AnY6zSsOFL6CE4D', 'width': 4160}]",ChIJscuMJE7_vi0RGRvBUGj52NY,,4.2,ChIJscuMJE7_vi0RGRvBUGj52NY,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",61.0,"XGX3+V46, Bori Masunggu",,
OPERATIONAL,"{'location': {'lat': -5.0144456, 'lng': 119.5749278}, 'viewport': {'northeast': {'lat': -5.013262869708499, 'lng': 119.5762391302915}, 'southwest': {'lat': -5.015960830291503, 'lng': 119.5735411697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tak Berombak Maros,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113333724000481604767"">Imam Budiman</a>'], 'photo_reference': 'AUGGfZljt9hCGePIhzkWS1O9MT67r4RXNG-_Jdut2Jn1Sn1UTJdXuIFraehLgaXCwruyQI2i9i4KX_gS30sJRFw8swISlg-NX9MMH-Lg-voO18KXg8IHJ8pGujcOIG-XPZR19e4lhPPRvObY4LK1uDFRbp1tMS2zwrbQnsRCpxliv3Jc7oFO', 'width': 4032}]",ChIJtaw3Gkb4vi0RstXpcGWwRnw,"{'compound_code': 'XHPF+6X Pettuadae, Maros Regency, South Sulawesi, Indonesia', 'global_code': '6P6XXHPF+6X'}",4.4,ChIJtaw3Gkb4vi0RstXpcGWwRnw,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",6482.0,"Jalan Crisant No.3 /C, Pettuadae",,
OPERATIONAL,"{'location': {'lat': -5.3464394, 'lng': 119.440797}, 'viewport': {'northeast': {'lat': -5.345271169708498, 'lng': 119.4422112302915}, 'southwest': {'lat': -5.347969130291503, 'lng': 119.4395132697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Literasi Borongtala,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111076317142810489202"">Jack kareba</a>'], 'photo_reference': 'AUGGfZmcMKOXmAECYL43qvArgcKDkDNsWDN-vpilLLr0GAL22H75xcyWKTXtJLYlZc3uw4khpwXD6RLRuyK_MDpjMD8_fQwFACH5t6JH5Vr2InXgVbaG08CZdzad4IpLCWMzmyaBfuMeqMyf5w5Gg8zwZvJFv1wnd7fRLvbM-7dhTCEi_1J9', 'width': 3264}]",ChIJpbWLeUDfvi0RYRt6Z7YCTnw,,5.0,ChIJpbWLeUDfvi0RYRt6Z7YCTnw,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",78.0,"MC3R+C8F, Jl. Borongtala, Tamallayang",,
OPERATIONAL,"{'location': {'lat': -5.3465581, 'lng': 119.4409863}, 'viewport': {'northeast': {'lat': -5.345300369708498, 'lng': 119.4423826302915}, 'southwest': {'lat': -5.347998330291502, 'lng': 119.4396846697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rumah Hijau Denassa (RHD),{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102890844899914061981"">Muna Layla</a>'], 'photo_reference': 'AUGGfZmcnOTqG3QuOBQzc6L1yKkbBpem8Kw10GrZyT5l1vVs1rn5U56qYApz_nU4XNfNrMWMwAXQygJEPUqHnsmuIQukbp3pFC4qBlrReK5OrZ5kVJtj7NNLWaOxVe5KeZNl4fag5OgBKp9TTwSobfy4TFBHCovzPJMzNcYTiUD8ORnVcejM', 'width': 2448}]",ChIJcUTohz_fvi0RO8LpKcUmkGE,"{'compound_code': 'MC3R+99 Tamallayang, Gowa Regency, South Sulawesi, Indonesia', 'global_code': '6P6XMC3R+99'}",4.8,ChIJcUTohz_fvi0RO8LpKcUmkGE,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",557.0,"Jl. Borongtala No.58 A, Tamallayang",,
OPERATIONAL,"{'location': {'lat': -4.956849, 'lng': 119.5964877}, 'viewport': {'northeast': {'lat': -4.955500019708498, 'lng': 119.5978366802915}, 'southwest': {'lat': -4.958197980291502, 'lng': 119.5951387197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tabbua Ecovillage,{'open_now': True},"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113193480894141634036"">Tabbua Ecovillage</a>'], 'photo_reference': 'AUGGfZm36hKEP6D-11Wo9nKVzql8g5H8vDMa1eyObfBrXde-TBykjEbM_wfhxjegPcvmXXb9yI3DgKV1Nkql0Lc_zbdzMcu-5lGuoyEM6ejOnKpfh6pLVl2zSUOPbZdBmw1oQYocpcXQAVDUodDw9iCck-LyjeFVS2hp6RXHLmUTP-V5aoYB', 'width': 720}]",ChIJraiEPYVXvi0RuKBH_fdV_2U,"{'compound_code': '2HVW+7H Mattiro Deceng, Maros Regency, South Sulawesi, Indonesia', 'global_code': '6P7X2HVW+7H'}",4.7,ChIJraiEPYVXvi0RuKBH_fdV_2U,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.0,"Jalan Maros-Pangkajene, Mattiro Deceng",,
OPERATIONAL,"{'location': {'lat': -5.0162561, 'lng': 119.6815737}, 'viewport': {'northeast': {'lat': -5.014907119708497, 'lng': 119.6829226802915}, 'southwest': {'lat': -5.017605080291502, 'lng': 119.6802247197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bantimurung Bulusaraung National Park,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113973748725383212125"">Telor Ceplok</a>'], 'photo_reference': 'AUGGfZkOjEGrlqcqtRVscAJRCkwwGBGvvGQPbwe331YgRiQS29ItoiGiqK3Z5Dkw1QADsski2tgSkPqBppud4QMgL0gGuceXilLN1QItIwFmcbUiPmE3NPmnFwqFCFEKxhTg3rzv6jtN4MmKJhuo-RZWtWCw6zKatLVeTCaIpiqImNqrYUKk', 'width': 5312}]",ChIJzUqjdF_2vi0R1ptg8CvLDzk,"{'compound_code': 'XMMJ+FJ Kalabbirang, Maros Regency, South Sulawesi, Indonesia', 'global_code': '6P6XXMMJ+FJ'}",4.5,ChIJzUqjdF_2vi0R1ptg8CvLDzk,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2240.0,"Jln. Poros Maros-Bone Km.12, Kalabbirang, Bantimurung, Kalabbirang",,
OPERATIONAL,"{'location': {'lat': -5.4288931, 'lng': 119.390404}, 'viewport': {'northeast': {'lat': -5.427410919708498, 'lng': 119.3917898302915}, 'southwest': {'lat': -5.430108880291502, 'lng': 119.3890918697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Benteng Sanrobone,{'open_now': True},"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103576051783719670840"">Sory 999 Sory 999</a>'], 'photo_reference': 'AUGGfZmTPsAe-PcqQS7ea6vnaRBdRMxTJJvaWTrYyC4W9mIx_K_iVayJozAPM8AgS3AWfDd5KlZ5MIcgu4ESk1zW194C_Yn7GRXv_pV3SZKqCOzVXWj29Kl7joclxye2dQhumtuU_pdHgbe9d3c7F37TokvgSIr8_8J-yPwrrSeW1NQbBCDX', 'width': 3464}]",ChIJyWNPDcMnvy0RxtfHGeb7lS0,,4.4,ChIJyWNPDcMnvy0RxtfHGeb7lS0,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",113.0,"H9CR+C5R, Sanrobone",,
OPERATIONAL,"{'location': {'lat': -5.408409499999999, 'lng': 119.6431815}, 'viewport': {'northeast': {'lat': -5.407376619708497, 'lng': 119.64525675}, 'southwest': {'lat': -5.410074580291502, 'lng': 119.64248975}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Timurung,{'open_now': True},"[{'height': 1204, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104256190244091511235"">Zulengka Tangallilia</a>'], 'photo_reference': 'AUGGfZmIr2Do38l6XAc18XSMo-Nn5Mxatva4Fks5YP0GrzwjfkopQmo9o1OzxvSOTBWBVFvWiOjfX5VXSpD5Z_WWoRPdrNSQXKHwkmGwsw0KSCQzhOdPBUNfQk73HRdOalHt6tvxVbpbQQ4xMW8NFgrPqA-NUusMZUPenA0swpZZnfxQQcg', 'width': 1609}]",ChIJ6XcDT3PFvi0Rwqe_mItlZO4,,4.5,ChIJ6XcDT3PFvi0Rwqe_mItlZO4,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",96.0,"HJRV+J7M, Dusun Bungasunggu,, Batumalonro",,
OPERATIONAL,"{'location': {'lat': -5.2575952, 'lng': 119.843837}, 'viewport': {'northeast': {'lat': -5.256261569708498, 'lng': 119.8451890802915}, 'southwest': {'lat': -5.258959530291502, 'lng': 119.8424911197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Malino,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108106237254874220956"">Vinn Gaming</a>'], 'photo_reference': 'AUGGfZn2abdpZgZq1LjcbhDqRrqRhqAOcOuqEjnJ1FL3kVzadREv_e8xYWbkL9BJnGb0LFRw8OplDQnc93Xf_-iKkSqAaQhPZ0PGdWUyUjgXyniDgIRhXTGt0ePYjD_zpcePnQYf6kLmq6qs8-FN0zj5aQlTdCsfuQTci1VIh2pmsyXCRVZW', 'width': 3120}]",ChIJA_o35qbivi0RJ9Fv-OayZBI,,4.6,ChIJA_o35qbivi0RJ9Fv-OayZBI,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",636.0,"PRRV+XG8, Malino",,
OPERATIONAL,"{'location': {'lat': -5.153922, 'lng': 119.494498}, 'viewport': {'northeast': {'lat': -5.152584619708497, 'lng': 119.4958415802915}, 'southwest': {'lat': -5.155282580291502, 'lng': 119.4931436197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bugis Waterpark Adventure,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101638447048361577"">Ardi Noegroho</a>'], 'photo_reference': 'AUGGfZkh6flp8Ejwv4X1T3oe1Wy7HJNcysZj3j4OjAb8vos2PT6JgVWihicM6iSOjXXKmfKpJIHWKHSaSFfXn1ki69OzsviOM-qcGnB2q6vOkst1JLYn8gq7suNv0lxaNsJEXnSk2sYHqDV7eTk9VQh6qBWKMWrQ0Vi9ItjI6Dx1M8MUSad0', 'width': 4624}]",ChIJeaVDy0Pjvi0RmquBLs_T5Oc,"{'compound_code': 'RFWV+CQ Antang, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRFWV+CQ'}",4.4,ChIJeaVDy0Pjvi0RmquBLs_T5Oc,GOOGLE,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",4341.0,"Perumahan Bukit Baruga Jalan Sektor Mahamero No.1, Antang",,
OPERATIONAL,"{'location': {'lat': -5.585743799999999, 'lng': 119.4867746}, 'viewport': {'northeast': {'lat': -5.584439619708498, 'lng': 119.4881729302915}, 'southwest': {'lat': -5.587137580291501, 'lng': 119.4854749697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pantai Puntondo,,"[{'height': 2076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107954796345849089596"">Abdi MAHESA</a>'], 'photo_reference': 'AUGGfZlaGifPCY5Va_qowRXGBcfkB8QPcMmJ6EZWUHcZZKbK0zEr4fWOYLmZx3XOL6EB6IhHloaYknBDMeUFU42-r8RaQprGvVL9A7uK0QArTbQhOBtCoGrHRhp7qTtIGf4pb4wo8xsZZ83xkvK39R06tlRQe1R3kG0_udzaPOJwMSNjdNYN', 'width': 4608}]",ChIJTQRpnTUruS0RH5dnKdAeK-Q,,4.3,ChIJTQRpnTUruS0RH5dnKdAeK-Q,GOOGLE,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",92.0,"CF7P+PP2, Laikang",,
OPERATIONAL,"{'location': {'lat': -5.1460171, 'lng': 119.4089771}, 'viewport': {'northeast': {'lat': -5.144662169708497, 'lng': 119.4104331302915}, 'southwest': {'lat': -5.147360130291502, 'lng': 119.4077351697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aryaduta Makassar,,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100078438244686245269"">Aryaduta Makassar</a>'], 'photo_reference': 'AUGGfZlm-pKb8FKmOJ15PQ-r-xwA61MeBadaFHeotslNF9N__1WWigw176lbemd9uIPJ1lcNdEpHKfH1RywqctfQzsJ7PWan_u8wHZrQfe_-OeksNlWgOvReA8vq3ENCv3FVQLTD8qvl_ACcQjUJI2ehIEhyCrdC2bxwLnhvkt1bkie9KW87', 'width': 1200}]",ChIJlQ5pvlodvy0ReqKTJ691_Rg,"{'compound_code': 'VC35+HH Losari, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XVC35+HH'}",4.5,ChIJlQ5pvlodvy0ReqKTJ691_Rg,GOOGLE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",6064.0,"Jalan Somba OPU No.297, Losari",,
OPERATIONAL,"{'location': {'lat': -5.1416883, 'lng': 119.4143524}, 'viewport': {'northeast': {'lat': -5.140271469708499, 'lng': 119.4158796302915}, 'southwest': {'lat': -5.142969430291504, 'lng': 119.4131816697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Horison Ultima Makassar,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115308195506167871530"">Hotel Horison Ultima Makassar</a>'], 'photo_reference': 'AUGGfZlbUMJQDxjOSIJK76KX_lreaK8CQb0eztJbBxzv4u-SPVANIW2jhjGjK8kbsmmBocn0Kbp5sOx-MSdsVw-kPfSvbpN0ruUAXID2JlnGtkHqsZlIrqWindMbB2lUQ2I90P4HAbL4rfBM-4t8XqGCHD0c2kmsMzY6Zm3aKscNGG7prRww', 'width': 3872}]",ChIJ87YW66gCvy0R72FDCAAlf3o,"{'compound_code': 'VC57+8P Sawerigading, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XVC57+8P'}",4.3,ChIJ87YW66gCvy0R72FDCAAlf3o,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3802.0,"Jalan Jendral Sudirman No.24, Sawerigading",,
OPERATIONAL,"{'location': {'lat': -5.138982699999999, 'lng': 119.4060823}, 'viewport': {'northeast': {'lat': -5.137659969708497, 'lng': 119.4073710802915}, 'southwest': {'lat': -5.140357930291501, 'lng': 119.4046731197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Losari Beach Hotel,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108047875950398953916"">Ersann</a>'], 'photo_reference': 'AUGGfZlD5L4H_YA8jfAoRjECwJ8AbVuvq5l7qsCIic0GquirY_8xtaCyEH1yCGzLVVVoBPsgL7HkUy1-zmWtKRwW3GvulQ8vpUCXfGYutp6o9U41sJmYuLlSnCxew_SFYbFXmr19reLq5QYqfviB4Z0dsWFHT8REz8VnLSj-8CAAhvDZzg0w', 'width': 1600}]",ChIJS-vfALICvy0RnjbPT8bUrJU,"{'compound_code': 'VC64+CC Bulo Gading, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XVC64+CC'}",4.1,ChIJS-vfALICvy0RnjbPT8bUrJU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1546.0,"Jalan Penghibur No.10, Bulo Gading",,
OPERATIONAL,"{'location': {'lat': -5.13807, 'lng': 119.4049401}, 'viewport': {'northeast': {'lat': -5.137005419708497, 'lng': 119.4067121302915}, 'southwest': {'lat': -5.139703380291501, 'lng': 119.4040141697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Makassar Golden Hotel,,"[{'height': 479, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109366630455500103306"">Makassar Golden Hotel</a>'], 'photo_reference': 'AUGGfZlFfNF0EBaZF_IWsDMab5gO2LKBz7oA7FOYi_xdtPRjmkG2RXBu9WZ0hqTqyKcVL46rX-Fkzr75c2umhRksc055QiViQNl3CpQZFMFPLz8--kGEmWTAHUs90dwATGYqIrhwQvlGiE0SfsIxqa68jgKmvH6SNDlQQDXc59HkqpJVw7v4', 'width': 720}]",ChIJWy0k9rECvy0RY-3QKDRu8kQ,"{'compound_code': 'VC63+QX Bulo Gading, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XVC63+QX'}",4.1,ChIJWy0k9rECvy0RY-3QKDRu8kQ,GOOGLE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1813.0,"Jalan Pasar Ikan No.52, Bulo Gading",,
OPERATIONAL,"{'location': {'lat': -5.1429901, 'lng': 119.4126441}, 'viewport': {'northeast': {'lat': -5.141682869708498, 'lng': 119.4138760802915}, 'southwest': {'lat': -5.144380830291502, 'lng': 119.4111781197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pacific,{'open_now': True},"[{'height': 356, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103365319346635054083"">Hotel Pacific</a>'], 'photo_reference': 'AUGGfZkuOlVrF_rSI5yI1tnc6kjp2SvJKcRqcR8cEope51tbHrO0d_o1FPa7oIOaY9cgwLAmovGu-lQtZZoqaOfRSoosSM20taQJOehOOg24tkA6U_geCTe8ZWYmMuhBiVse7GC7OyGLo6-itBUtv46DdH-sd9zJU6GXJNDDaC0zGf6lFKnH', 'width': 802}]",ChIJf_5akK4Cvy0RodTjWb_EJb0,"{'compound_code': 'VC47+R3 Sawerigading, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XVC47+R3'}",4.3,ChIJf_5akK4Cvy0RodTjWb_EJb0,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",126.0,"Sawerigading, Jalan Botolempangan Raya No.53, Sawerigading",,
OPERATIONAL,"{'location': {'lat': -5.1406686, 'lng': 119.4100717}, 'viewport': {'northeast': {'lat': -5.139336719708498, 'lng': 119.4116373802915}, 'southwest': {'lat': -5.142034680291503, 'lng': 119.4089394197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Santika Makassar,{'open_now': True},"[{'height': 3048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100420672498636221003"">Suhartono</a>'], 'photo_reference': 'AUGGfZmlD1MktZyO5if1KtLvL4maFJEmlT8gTZ0vsjhV0qYMsk-UV3dJAQSlZQpDgkw_cKvAMPYmvJtTvfeIgEgsTOxReeMOd6X16XC-Hl4iO4zwCuTeSbNNmxcDT9D2I_amw3FzJVPZjLPbUooswZbuY5f7l9ai7j5XdQKF_Gf4faQGGKTW', 'width': 4064}]",ChIJzYQI9KwCvy0Remytyk0Umsk,"{'compound_code': 'VC56+P2 Maloku, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XVC56+P2'}",4.4,ChIJzYQI9KwCvy0Remytyk0Umsk,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2747.0,"Jalan Sultan Hasanuddin No.40, Maloku",,
OPERATIONAL,"{'location': {'lat': -5.158388799999999, 'lng': 119.4452734}, 'viewport': {'northeast': {'lat': -5.157011669708498, 'lng': 119.4465176302915}, 'southwest': {'lat': -5.159709630291503, 'lng': 119.4438196697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Panakkukang,{'open_now': True},"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102661736213166628782"">Amaris Hotel Panakkukang</a>'], 'photo_reference': 'AUGGfZlcDtsznfgwqc8r0XvHgbSfmuwemoxbEHYs39dsHgqCM5gJJP2hADCFh_NyXVKj-kbZTq-0NtTzOiDTZfGCqS7onq-Yz6aywKl5iH98Q8uMdOcf1YIZ_tL0EWAawc12HvDj34nnJICaFUzhd0PiPOs6iFyYgyOYKCeLMPqirQVP0vPT', 'width': 804}]",ChIJAU27pMHivi0RcyVwH3u2G6Q,"{'compound_code': 'RCRW+J4 Masale, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCRW+J4'}",4.1,ChIJAU27pMHivi0RcyVwH3u2G6Q,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1783.0,"Jalan Bougenville No.3, Masale",,
OPERATIONAL,"{'location': {'lat': -5.1369511, 'lng': 119.4102697}, 'viewport': {'northeast': {'lat': -5.135764519708498, 'lng': 119.4117171802915}, 'southwest': {'lat': -5.138462480291503, 'lng': 119.4090192197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Singgasana Hotel Makassar,{'open_now': True},"[{'height': 788, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112403839811295251137"">Singgasana Hotel Makassar</a>'], 'photo_reference': 'AUGGfZnDLRi-Em6atg-9Rcd2qnzK1hIRMjvGeQt0fgQ3F7ivDqG9zaU09DfENvkrBzuJOQ3Wzyd0giVGywU9OvWTY0u6VdWZnnMzvTi0vTMBtJpGUxhosRO6C-mNhbIDiNfbQpiyYkl-chJKc61URY9flbuHSA7KfiXcpqbq7AXetKMw6HkI', 'width': 1181}]",ChIJnZjFlK4Cvy0RaVM9F304Yws,"{'compound_code': 'VC76+64 Baru, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XVC76+64'}",4.4,ChIJnZjFlK4Cvy0RaVM9F304Yws,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1985.0,"Jalan Kajaolalido No.16, Baru",,
